indicatorId,geoUnit,year,value,qualifier,magnitude
ODAFLOW.VOLUMESCHOLARSHIP,COG,2006,719897,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2007,652772,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2008,1426685,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2009,1388248,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2010,754024,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2011,491307,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2012,753858,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2013,3856577,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2014,4024978,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2015,4404878,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2016,4679274,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2017,4654287,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2018,6729616,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2019,8900204,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2020,7366328,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2021,5791531,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2022,6239778,,
ODAFLOW.VOLUMESCHOLARSHIP,COG,2023,8092051,,
ODAFLOW.VOLUMESCHOLARSHIP,COK,2008,602685,,
ODAFLOW.VOLUMESCHOLARSHIP,COK,2009,519299,,
ODAFLOW.VOLUMESCHOLARSHIP,COK,2010,289894,,
ODAFLOW.VOLUMESCHOLARSHIP,COK,2011,538189,,
ODAFLOW.VOLUMESCHOLARSHIP,COK,2012,513415,,
ODAFLOW.VOLUMESCHOLARSHIP,COK,2013,689717,,
ODAFLOW.VOLUMESCHOLARSHIP,COK,2014,609877,,
ODAFLOW.VOLUMESCHOLARSHIP,COK,2015,266342,,
ODAFLOW.VOLUMESCHOLARSHIP,COK,2016,529175,,
ODAFLOW.VOLUMESCHOLARSHIP,COK,2017,113628,,
ODAFLOW.VOLUMESCHOLARSHIP,COK,2018,326556,,
ODAFLOW.VOLUMESCHOLARSHIP,COK,2019,157557,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2006,438144,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2007,2532735,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2008,10892615,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2009,10265081,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2010,5659964,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2011,5721491,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2012,8391930,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2013,7871922,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2014,5803482,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2015,8451616,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2016,5877296,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2017,8729849,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2018,9011198,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2019,9923678,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2020,9809854,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2021,6600609,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2022,7949729,,
ODAFLOW.VOLUMESCHOLARSHIP,COL,2023,7753798,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2006,154875,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2007,128275,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2008,509546,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2009,460320,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2010,329095,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2011,70447,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2012,514173,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2013,4623185,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2014,5626272,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2015,5496780,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2016,6052842,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2017,6026110,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2018,6265648,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2019,7843799,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2020,7329751,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2021,6163513,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2022,7066545,,
ODAFLOW.VOLUMESCHOLARSHIP,COM,2023,9892889,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2006,2068269,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2007,2165288,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2008,2338755,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2009,2342220,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2010,1778337,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2011,1540121,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2012,4235281,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2013,3209496,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2014,2343273,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2015,1801325,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2016,1514975,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2017,2516567,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2018,2164876,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2019,2812865,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2020,2104908,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2021,2328923,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2022,2229002,,
ODAFLOW.VOLUMESCHOLARSHIP,CPV,2023,2253478,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2006,128192,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2007,639403,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2008,1683528,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2009,2413509,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2010,1428919,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2011,1494704,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2012,1715265,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2013,2071029,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2014,1527780,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2015,2177850,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2016,1038471,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2017,1335559,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2018,1523243,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2019,1608431,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2020,1068408,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2021,952583,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2022,1118926,,
ODAFLOW.VOLUMESCHOLARSHIP,CRI,2023,1145872,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2006,1139330,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2007,1052425,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2008,1470402,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2009,3623124,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2010,1467121,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2011,946245,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2012,1569278,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2013,1386831,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2014,1282562,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2015,1308181,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2016,813153,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2017,1699623,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2018,1521792,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2019,1897253,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2020,1783974,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2021,1531061,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2022,1951109,,
ODAFLOW.VOLUMESCHOLARSHIP,CUB,2023,2097362,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2006,899036,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2007,495966,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2008,1696422,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2009,1816963,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2010,1381826,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2011,92817,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2012,944831,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2013,1379978,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2014,1257201,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2015,1139557,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2016,931127,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2017,1119279,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2018,1507571,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2019,2742469,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2020,1935560,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2021,1549697,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2022,1581837,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2023,2011684,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2006,10184,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2008,58416,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2009,206609,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2010,34819,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2011,87986,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2012,161124,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2013,259230,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2014,271081,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2015,198606,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2016,259261,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2017,530831,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2018,357369,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2019,615490,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2020,442904,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2021,253350,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2022,252659,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2023,257916,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2006,102539,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2007,386506,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2008,667370,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2009,1385200,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2010,717515,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2011,547880,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2012,744850,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2013,671245,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2014,897126,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2015,854922,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2016,403991,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2017,660368,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2018,1024970,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2019,1337208,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2020,918668,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2021,1571117,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2022,1480344,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2023,1240466,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2006,2107635,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2007,2109241,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2008,5666565,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2009,7899968,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2010,7925473,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2011,2010512,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2012,5700561,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2013,20529114,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2014,20357694,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2015,16696258,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2016,17478832,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2017,21911936,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2018,22021652,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2019,23018902,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2020,22228498,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2021,23456676,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2022,25453360,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2023,29144264,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2006,515482,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2007,2062170,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2008,3277899,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2009,3317912,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2010,1558479,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2011,1667524,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2012,1952194,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2013,2185648,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2014,1579859,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2015,2552762,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2016,2428307,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2017,2635517,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2018,3345474,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2019,3686268,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2020,3674165,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2021,3212916,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2022,4473976,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2023,3276124,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2006,1128087,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2007,764176,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2008,6465908,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2009,9773985,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2010,8558144,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2011,8220699,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2012,10740405,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2013,11115059,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2014,17674772,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2015,15870030,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2016,16732776,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2017,20351584,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2018,17736068,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2019,21865568,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2020,20832672,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2021,16261198,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2022,15654102,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2023,20449992,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2006,189932,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2007,3060,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2008,139861,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2009,506357,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2010,66566,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2011,134894,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2012,110796,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2013,221444,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2014,109704,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2015,80341,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2016,2503449,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2017,5527827,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2018,1411418,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2019,4498718,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2020,1699557,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2021,775134,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2022,795506,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2023,14494003,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2006,2453257,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2007,1929645,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2008,3162483,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2009,8441345,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2010,3878482,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2011,5051035,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2012,6076519,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2013,7241339,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2014,5653660,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2015,7644891,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2016,6491437,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2017,6294977,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2018,7342334,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2019,18712372,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2020,11203320,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2021,13584616,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2022,18265188,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2023,22766878,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2006,3535428,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2007,1926658,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2008,1176662,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2009,6171611,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2010,7113299,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2011,7149936,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2012,4893004,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2013,5058408,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2014,5967468,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2015,7108443,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2016,5522940,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2017,3199857,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2018,6931062,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2019,4726948,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2020,6081220,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2021,1340631,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2022,2601443,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2023,4669824,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2006,1425360,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2007,674213,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2008,817151,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2009,753418,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2010,281684,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2011,93979,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2012,74438,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2013,124713,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2014,120503,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2015,197962,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2016,161430,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2017,1463653,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2018,265351,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2019,180142,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2020,113695,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2021,72036,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2022,61844,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2023,61520,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2006,973738,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2007,737273,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2008,1399708,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2009,1694012,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2010,1030447,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2011,457076,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2012,353392,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2013,2019240,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2014,1983952,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2015,1820251,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2016,1881049,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2017,2066003,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2018,2203969,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2019,3071341,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2020,2975994,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2021,3099418,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2022,3214145,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2023,3821058,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2006,520291,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2007,447148,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2008,1367282,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2009,2885330,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2010,2234191,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2011,3025506,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2012,2645275,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2013,6276453,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2014,4451787,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2015,4099033,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2016,3996432,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2017,5785710,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2018,6168541,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2019,7656625,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2020,9007454,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2021,6614646,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2022,7204344,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2023,7126118,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2006,438073,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2007,526879,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2008,399103,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2009,3493864,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2010,2132813,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2011,4704503,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2012,4997012,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2013,6032691,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2014,4895485,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2015,6958217,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2016,6399499,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2017,9462183,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2018,10237995,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2019,14834930,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2020,14277792,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2021,11522790,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2022,12982380,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2023,13779504,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2006,700328,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2007,696135,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2008,953923,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2009,1164182,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2010,582368,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2011,383319,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2012,694676,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2013,2916474,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2014,3022693,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2015,2791873,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2016,3150396,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2017,3950168,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2018,4555757,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2019,6157899,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2020,8048210,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2021,7112904,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2022,7182474,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2023,12502989,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2006,29432,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2007,3150,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2008,115219,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2009,260758,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2010,241967,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2011,1254466,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2012,749869,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2013,1231377,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2014,740880,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2015,1150129,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2016,734670,,
